url,title,date_extracted,content,category
https://www.1tv.ru/news/health/2005-10-08,Новости рубрики «Здоровье» за  8 октября 2005 года,2005-10-08,"Первые три случая заражения «птичьим гриппом» выявлены в Румынии
Несколько заболевших уток обнаружены в дельте реки Дунай. Как сообщило министерство сельского хозяйства Румынии, в деревнях, где найдены больные птицы, введен карантин.
08 октября 2005, 12:17",health
https://www.1tv.ru/news/2005-04-05/234872-strast_k_raritetnym_avtomobilyam_pitaet_i_geroy_nashego_sleduyuschego_syuzheta,Страсть к раритетным автомобилям питает и герой нашего следующего сюжета,2005-04-05,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2005-11-24/227122-rekordy_v_den_blagodareniya_v_ssha,Рекорды в День благодарения в США,2005-11-24,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2005-05-18/232535-stihiynoe_bedstvie_v_dagestane,Стихийное бедствие в Дагестане,2005-05-18,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2005-04-02/234795-tseny_na_neft_vnov_byut_rekordy,Цены на нефть вновь бьют рекорды,2005-04-02,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2005-09-08/228478-dolgozhdannaya_informatsiya_dlya_abiturientov_i_ih_roditeley,Долгожданная информация для абитуриентов и их родителей,2005-09-08,"Выпуск программы «Время» от 11.02.2026
Смотрите в этом выпуске: нанесены новые удары по украинским военным тылам и продолжается продвижение на передовой; репортаж о том, как готовят бойцов для Войск беспилотных систем в учебном центре Росгвардии в Подмосковье; с вилами и палками на людоловов Зеленского — на Украине все жестче отпор насильственной мобилизации;
11 февраля, 22:05",
https://www.1tv.ru/news/2005-07-13/230564-voennyy_sud_kronshtadtskogo_garnizona_vynes_obvinitelnyy_prigovor_dvum_matrosam_starosluzhaschim,Военный суд Кронштадтского гарнизона вынес обвинительный приговор двум матросам-старослужащим,2005-07-13,"Выпуск программы «Время» от 11.02.2026
Смотрите в этом выпуске: нанесены новые удары по украинским военным тылам и продолжается продвижение на передовой; репортаж о том, как готовят бойцов для Войск беспилотных систем в учебном центре Росгвардии в Подмосковье; с вилами и палками на людоловов Зеленского — на Украине все жестче отпор насильственной мобилизации;
11 февраля, 22:05",
https://www.1tv.ru/news/2005-04-20/235323-byvshaya_perevodchitsa_fbr_obvinyaet_amerikanskuyu_administratsiyu,Бывшая переводчица ФБР обвиняет американскую администрацию,2005-04-20,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2005-02-19/237027-yubileynye_torzhestva_v_turkmenii,Юбилейные торжества в Туркмении,2005-02-19,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2005-06-17/233400-k_2010_godu_tovarooborot_mezhdu_rossiey_i_kitaem_dostignet_shestidesyati_milliardov_dollarov,К 2010 году товарооборот между Россией и Китаем достигнет шестидесяти миллиардов долларов,2005-06-17,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2005-02-08/236686-podpolkovnik_mvd_torgoval_dragotsennymi_kamnyami,Подполковник МВД торговал драгоценными камнями,2005-02-08,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2005-12-30/228260-v_shveytsarii_zapuschen_protsess_ekstraditsii_evgeniya_adamova_v_rossiyu,В Швейцарии запущен процесс экстрадиции Евгения Адамова в Россию,2005-12-30,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2005-06-07/233102-sozdan_angloyazychnyy_informatsionnyy_telekanal_rossiya_segodnya,Создан англоязычный информационный телеканал «Россия сегодня»,2005-06-07,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
