url,title,date_extracted,content,category
https://www.1tv.ru/news/2006-12-16/215621-v_hakasii_nachal_rabotu_novyy_alyuminievyy_zavod_takih_v_rossii_ne_stroili_20_let,В Хакасии начал работу новый алюминиевый завод. Таких в России не строили 20 лет,2006-12-16,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-07-22/219158-rukovodstvo_dvizheniya_hezbolla_zayavilo_o_nachavshemsya_vtorzhenii_izrailskih_voysk,Руководство движения «Хезболла» заявило о начавшемся вторжении израильских войск,2006-07-22,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-06-08/221935-rossiyskaya_tennisistka_pervoy_vyshla_v_final_otkrytogo_chempionata_frantsii_po_tennisu,Российская теннисистка первой вышла в финал открытого чемпионата Франции по теннису,2006-06-08,"Выпуск программы «Время» от 10.02.2026
Смотрите в этом выпуске: В ФСБ сообщили о задержании еще одного соучастника покушения на генерал-лейтенанта Владимира Алексеева; в Запорожской области ВСУ нанесли удар по людям во время похоронной процессии в селе Скельки; об атаках украинских террористов на объекты промышленности, энергетики и транспорта говорили на заседании НАК.
10 февраля, 22:00",
https://www.1tv.ru/news/2006-07-07/218671-v_peterburge_sotni_lyudey_prishli_prostitsya_s_andreem_krasko,В Петербурге сотни людей пришли проститься с Андреем Краско,2006-07-07,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-06-17/222215-sereznaya_avariya_na_severo_vostoke_moskvy,Серьeзная авария на северо-востоке Москвы,2006-06-17,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-07-21/219152-na_zasedanii_gossoveta_obsuzhdalis_problemy_sotsialno_ekonomicheskogo_razvitiya_strany,На заседании Госсовета обсуждались проблемы социально-экономического развития страны,2006-07-21,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-06-11/222004-reportazh_s_riskom_dlya_zhizni_eto_bagdad_samoe_opasnoe_dlya_zhurnalistov_mesto,"Репортаж с риском для жизни. Это Багдад, самое опасное для журналистов место",2006-06-11,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-02-08/225790-v_turine_otkrylsya_shtab_rossiyskoy_sbornoy,В Турине открылся штаб российской сборной,2006-02-08,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2006-11-22/214744-oshibka_ekipazha_stala_prichinoy_krusheniya_aerobusa_a_310_v_irkutske_letom_etogo_goda,Ошибка экипажа стала причиной крушения аэробуса «А-310» в Иркутске летом этого года,2006-11-22,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2006-11-10/214332-v_moskve_v_gospitale_imeni_burdenko_skonchalsya_byvshiy_ministr_oborony_igor_sergeev,В Москве в госпитале имени Бурденко скончался бывший министр обороны Игорь Сергеев,2006-11-10,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2006-12-18/215677-v_moskve_zavershilas_restavratsiya_hrama_sofii_premudrosti_bozhiey,В Москве завершилась реставрация храма Софии Премудрости Божией,2006-12-18,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2006-11-10/214327-v_sevastopole_vozobnovili_normalnoe_vodosnabzhenie_kotoroe_bylo_otklyucheno_nakanune,"В Севастополе возобновили нормальное водоснабжение, которое было отключено накануне",2006-11-10,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2006-06-27/222553-torzhestvennaya_tseremoniya_vrucheniya_premii_donoram,Торжественная церемония вручения премии донорам,2006-06-27,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2006-06-10/221980-oranzhevoy_koalitsii_v_parlamente_ukrainy_ne_poluchilos,«Оранжевой коалиции» в парламенте Украины не получилось,2006-06-10,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2006-06-28/222594-dar_mhatu_iz_arhivov_federalnoy_sluzhby_bezopasnosti,Дар МХАТу — из архивов Федеральной службы безопасности,2006-06-28,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2006-06-14/222108-pravitelstvo_chechenskoy_respubliki_otchitalos_za_pervye_100_dney_raboty,Правительство Чеченской республики отчиталось за первые 100 дней работы,2006-06-14,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2006-07-20/219110-v_rossii_uvelichivaetsya_summa_rodovogo_sertifikata,В России увеличивается сумма родового сертификата,2006-07-20,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2006-07-15/218956-konflikt_na_blizhnem_vostoke_razvivaetsya_po_samomu_hudshemu_stsenariyu,Конфликт на Ближнем Востоке развивается по самому худшему сценарию,2006-07-15,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2006-11-22/214746-vladimir_putin_na_soveschanii_s_pravitelstvom_govoril_o_sboyah_v_podache_elektrichestva,Владимир Путин на совещании с Правительством говорил о сбоях в подаче электричества,2006-11-22,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2006-07-09/218717-v_domodedove_sozdan_antikrizisnyy_tsentr_dlya_rodstvennikov_passazhirov_a_310,В Домодедове создан антикризисный Центр для родственников пассажиров А-310,2006-07-09,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
