url,title,date_extracted,content,category
https://www.1tv.ru/news/2022-01-01/418953-vypusk_novostey_v_10_00_ot_01_01_2022,Выпуск новостей в 10:00 от 01.01.2022,2022-01-01,"Смотрите в этом выпуске: в России и мире встретили Новый год; Владимир Путин объявил 2022 год культурного наследия народов России; с личным новым годом принимает поздравления Сергей Шакуров, ему исполнилось 80.",
https://www.1tv.ru/news/2022-01-01/418958-sergey_shakurov_prinimaet_pozdravleniya_s_80_letiem,Сергей Шакуров принимает поздравления с 80-летием,2022-01-01,"Его появление в кадре и на сцене всегда буря, бешеная энергетика, а еще характер, о котором тоже ходят легенды.",
https://www.1tv.ru/news/2022-01-01/418959-2022_y_god_nachinaetsya_s_pogodnyh_rekordov,2022-й год начинается с погодных рекордов,2022-01-01,"Антициклон из Африки согрел Европу. Аномальное потепление в Великобритании, Германии, Испании, Нидерландах. Температура около плюс 15.",
https://www.1tv.ru/news/2022-01-01/418957-v_tulskoy_oblasti_novogodniy_prazdnik_ustroili_dlya_rebyat_iz_sotsialno_reabilitatsionnogo_tsentra,В Тульской области новогодний праздник устроили для ребят из социально-реабилитационного центра,2022-01-01,"Подарки привез губернатор Алексей Дюмин. Потом представление от самых маленьких с героями из известных сказок, яркие костюмы, песни и танцы.",
https://www.1tv.ru/news/2022-01-01/418956-2022_y_god_ob_yavlen_godom_kulturnogo_naslediya_narodov_rossii,2022-й год объявлен годом культурного наследия народов России,2022-01-01,"Указ об этом подписал президент. У нас большая и многонациональная страна. У каждого края свои уникальные обычаи и традиции, которые так важно сохранить.",
https://www.1tv.ru/news/2022-01-01/418955-zalpy_salyutov_i_krasochnye_feyerverki_v_mire_vstretili_novyy_god,Залпы салютов и красочные фейерверки: в мире встретили Новый год,2022-01-01,"Британцы впервые с 17-го года встречали праздник под звон Биг-Бена, до этого его реставрировали. В небе над Лондоном парили огромные световые фигуры, был там и символ года.",
https://www.1tv.ru/news/2022-01-01/418954-po_vsey_rossii_otmechayut_novyy_2022_y_god,По всей России отмечают Новый 2022-й год,2022-01-01,"Год Тигра, зверь царственный, красивый. И ночь была тоже красивой. Бой курантов, залпы салюта, брызги шампанского и самые добрые пожелания.",
https://www.1tv.ru/news/2022-01-02/418968-vypusk_programmy_vremya_v_21_00_ot_02_01_2022,Выпуск программы «Время» в 21:00 от 02.01.2022,2022-01-02,Смотрите в этом выпуске: ряд нововведений ждет россиян в 2022 году; в Петербурге с сегодняшнего дня вводится система электронных сертификатов; за сутки по России 19751 новый случай коронавируса;,
https://www.1tv.ru/news/2022-01-02/418974-komanda_vechernego_urganta_sdelala_shou_kotoroe_stalo_liderom_prosmotrov_i_v_rossii_i_v_italii,"Команда «Вечернего Урганта» сделала шоу, которое стало лидером просмотров и в России, и в Италии",2022-01-02,"Настоящую бурю восторгов вызвал в Италии новый спецвыпуск российского шоу «Вечерний Ургант» — «CIAO, 2021!»",
https://www.1tv.ru/news/2022-01-02/418975-velikomu_baletmeysteru_yuriyu_grigorovichu_ispolnilos_95,Великому балетмейстеру Юрию Григоровичу исполнилось 95,2022-01-02,"Такой вид искусства, как русский балет, давно получил мировое признание. Одной из его легенд, человеку, немало сделавшему для триумфа отечественной школы классического танца, исполнилось 95.",
