url,title,date_extracted,content,category
https://www.1tv.ru/news/2003-05-11/253574-v_karachaevo_cherkesii_poyavilsya_unikalnyy_klub_po_interesam_te_komu_za_sto,"В Карачаево-Черкесии появился уникальный клуб по интересам — «Те, кому за сто»",2003-05-11,Суммарный возраст 13 членов этого общества — 1400 лет. И это не предел. Скоро в клуб вступят ещe четыре долгожителя. Почти все они участвовали в Великой Отечественной.,
https://www.1tv.ru/news/2003-10-26/251069-na_katarskom_telekanale_al_dzhazira_smenilos_nachalstvo,На катарском телеканале «Аль-Джазира» сменилось начальство,2003-10-26,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2003-08-25/253083-v_shkolah_sankt_peterburga_zavershilis_proverki_pozharnoy_bezopasnosti,В школах Санкт-Петербурга завершились проверки пожарной безопасности,2003-08-25,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/odnako/2003-11-25,Новости рубрики «Аналитическая программа «Однако»» за 25 ноября 2003 года,2003-11-25,"Аналитическая программа «Однако» с Михаилом Леонтьевым от 25.11.2003
Однако, здравствуйте!
25 ноября 2003, 21:30",odnako
https://www.1tv.ru/news/2003-11-03/247565-esli_by_doktor_forster_lechil_gitlera_inache,Если бы доктор Форстер лечил Гитлера иначе…,2003-11-03,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2003-05-26/254117-pogoreltsy_k_holodam_poluchat_novoe_zhilie_obeschaet_gubernator_krasnoyarskogo_kraya,"Погорельцы к холодам получат новое жилье, — обещает губернатор Красноярского края",2003-05-26,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2003-06-05/254461-nachat_vyvod_rossiyskih_mirotvortsev_s_balkan,Начат вывод российских миротворцев с Балкан,2003-06-05,"Соучастника нападения на техникум в Анапе задержали в Краснодарском крае
В СК России сообщили, что он подозревается в подстрекательстве к совершению убийства и покушению на убийство.
Сегодня, 13:26",
https://www.1tv.ru/news/2003-11-26/248320-v_dume_vruchali_nagrady_sobora_slavyanskih_narodov,В Думе вручали награды Собора славянских народов,2003-11-26,"Выпуск программы «Время» от 11.02.2026
Смотрите в этом выпуске: нанесены новые удары по украинским военным тылам и продолжается продвижение на передовой; репортаж о том, как готовят бойцов для Войск беспилотных систем в учебном центре Росгвардии в Подмосковье; с вилами и палками на людоловов Зеленского — на Украине все жестче отпор насильственной мобилизации;
11 февраля, 22:05",
https://www.1tv.ru/news/2003-08-26/253127-reportazh_o_polozhenii_gastarbayterov_v_moskve,Репортаж о положении гастарбайтеров в Москве,2003-08-26,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-03-27/256103-vystavka_risunki_detey_chechni_otkrylas_v_tretyakovskoy_galeree,Выставка «Рисунки детей Чечни» открылась в Третьяковской галерее,2003-03-27,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-03-28/256129-rossiya_ni_tolko_ne_postavlyala_no_i_ne_mogla_postavlyat_iraku_nikakogo_oruzhiya,"Россия ни только не поставляла, но и не могла поставлять Ираку никакого оружия.",2003-03-28,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-07-19/251888-zabastovka_v_krupneyshem_londonskom_aeroportu_hitrou_zakonchilas,Забастовка в крупнейшем лондонском аэропорту Хитроу закончилась,2003-07-19,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-08-13/252719-v_predstoyaschem_uchebnom_godu_mladsheklassniki_budut_uchitsya_po_novoy_programme,В предстоящем учебном году младшеклассники будут учиться по новой программе,2003-08-13,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-09-09/249713-vladimir_putin_napravil_prezidentu_tadzhikistana_pozdravitelnoe_poslanie_po_sluchayu_dnya_nezavisimosti,Владимир Путин направил президенту Таджикистана поздравительное послание по случаю Дня независимости,2003-09-09,"В поздравительном послании, которое Владимир Путин направил Эмомали Рахмонову по случаю Дня независимости, говорится, что в России высоко ценят отношения союзничества и стратегического партнерства с Таджикистаном.",
https://www.1tv.ru/news/2003-07-03/251353-uchitelya_v_sverdlovskoy_oblasti_bastuyut_naoborot_pytayas_poluchit_dengi_za_otpusk,"Учителя в Свердловской области «бастуют наоборот», пытаясь получить деньги за отпуск",2003-07-03,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-12-11/248859-v_bashkirii_idet_podgotovka_ko_vtoromu_turu_gubernatorskih_vyborov,В Башкирии идет подготовка ко второму туру губернаторских выборов,2003-12-11,"Выпуск программы «Время» от 10.02.2026
Смотрите в этом выпуске: В ФСБ сообщили о задержании еще одного соучастника покушения на генерал-лейтенанта Владимира Алексеева; в Запорожской области ВСУ нанесли удар по людям во время похоронной процессии в селе Скельки; об атаках украинских террористов на объекты промышленности, энергетики и транспорта говорили на заседании НАК.
10 февраля, 22:00",
https://www.1tv.ru/news/health/2003-04-21,Новости рубрики «Здоровье» за 21 апреля 2003 года,2003-04-21,"Вклад семьи Александра Дзасохова в решение демографических проблем России
Президент Северной Осетии Александр Дзасохов стал дедушкой сразу четырeх внучек. Все они появились на свет в семье его младшего сына. Рождение четверых близнецов- случай крайне редкий. Девочки и мать чувствуют себя хорошо, и уже вернулись из роддома домой.
21 апреля 2003, 22:44",health
https://www.1tv.ru/news/2003-05-06/253441-v_ssha_rassekrecheny_arhivy_vremen_makkartizma,В США рассекречены архивы времен «маккартизма»,2003-05-06,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-07-29/252202-rossiya_ne_nastaivaet_na_novoy_rezolyutsii_po_iraku_no_i_ne_isklyuchaet_vozmozhnosti_ee_prinyatiya,"Россия не настаивает на новой резолюции по Ираку, но и не исключает возможности ее принятия",2003-07-29,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-03-21/255899-prizyv_ssha_priostanovit_rabotu_irakskih_posolstv_vyzval_protesty_v_ryade_stran,Призыв США приостановить работу иракских посольств вызвал протесты в ряде стран,2003-03-21,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-01-27/258195-rossiya_ne_predostavit_politicheskoe_ubezhische_saddamu_huseynu,Россия не предоставит политическое убежище Саддаму Хусейну,2003-01-27,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/2003-06-10/254588-situatsiya_na_blizhnem_vostoke,Ситуация на Ближнем Востоке,2003-06-10,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/odnako/2003-02-05,Новости рубрики «Аналитическая программа «Однако»» за  5 февраля 2003 года,2003-02-05,"Аналитическая программа «Однако» с Александром Приваловым от 05.02.2003
Однако здравствуйте. Дума приступает к обсуждению правительственного законопроекта о валютном регулировании. Это сильная вещь. Депутатам предлагают принять закон, смысл которого определится только через полгода после его вступления в силу: за полгода правительство и Центробанк обязываются написать десятки подзаконных актов, которые, собственно, и определят, насколько строгими будут ограничения на движение денег. Вы, мол, примите закон, а мы потом его напишем. Впрочем, кое-что известно и сейчас.
05 февраля 2003, 21:30",odnako
https://www.1tv.ru/news/2003-11-25/248269-sobytiya_v_moldavii,События в Молдавии,2003-11-25,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2003-02-12/258699-lichnyy_poslannik_papy_rimskogo_ioanna_pavla_ii_kardinal_rozhe_echegaray_pribyl_v_bagdad,Личный посланник папы римского Иоанна Павла II кардинал Роже Эчегарай прибыл в Багдад,2003-02-12,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2003-04-28/257202-v_severnoy_osetii_budet_ustanovlen_pamyatnyy_obelisk,В Северной Осетии будет установлен памятный обелиск,2003-04-28,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2003-05-25/254076-ariel_sharon_predstavit_na_utverzhdenie_pravitelstva_mirnyy_plan_dorozhnaya_karta,Ариэль Шарон представит на утверждение правительства мирный план «Дорожная карта»,2003-05-25,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2003-04-22/257015-klad_naydennyy_chernymi_arheologami_otsenivaetsya_v_odin_million_dollarov,"Клад, найденный «черными археологами», оценивается в один миллион долларов",2003-04-22,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2003-04-17/256818-v_volgograde_26_shkolnikov_postradali_v_rezultate_vybrosa_serovodoroda_na_nefteperegonnom_zavode,В Волгограде 26 школьников пострадали в результате выброса сероводорода на нефтеперегонном заводе,2003-04-17,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
