url,title,date_extracted,content,category
https://www.1tv.ru/news/2020-01-01/378332-vypusk_novostey_v_15_00_ot_01_01_2020,Выпуск новостей в 15:00 от 01.01.2020,2020-01-01,Смотрите в этом выпуске: во всех регионах России встретили Новый год; в мире встретили 2020-й год грандиозными пиротехническими шоу; сайт Sputnik Эстония с 1 января начал работать в чрезвычайном режиме.,
https://www.1tv.ru/news/2020-01-01/378338-zriteli_pervogo_kanala_uvidyat_telepremieru_filma_bogemskaya_rapsodiya,Зрители Первого канала увидят телепремьеру фильма «Богемская рапсодия»,2020-01-01,"Сегодня впервые на отечественном телевидении фильм «Богемская рапсодия». Путь к успеху легендарного Фредди Меркьюри и группы «Queen». Лента получила четыре премии «Оскар», одна из статуэток досталась исполнителю главной роли, актеру Рами Малеку.",
https://www.1tv.ru/news/2020-01-01/378337-pervyy_kanal_pokazhet_tot_samyy_kontsert_ally_pugachevoy,Первый канал покажет «Тот самый концерт» Аллы Пугачевой,2020-01-01,"Киноверсия грандиозного шоу Примадонны, которая только что с огромным успехом прошла в кинотеатрах по всей стране. Теперь увидеть это невероятное выступление сможет каждый.",
https://www.1tv.ru/news/2020-01-01/378336-sredstva_ot_zritelskogo_golosovaniya_v_finale_proekta_golos_peredadut_fondu_obnazhennye_serdtsa,Средства от зрительского голосования в финале проекта «Голос» передадут фонду «Обнаженные сердца»,2020-01-01,"Доход Первого канала и других партнеров, которые присоединились к нашей акции, будет направлен на благотворительность в фонд «Обнаженные сердца».",
https://www.1tv.ru/news/2020-01-01/378335-byvshiy_glava_nissan_sbezhal_iz_pod_domashnego_aresta_v_chehle_dlya_muzykalnyh_instrumentov,Бывший глава Nissan сбежал из-под домашнего ареста в чехле для музыкальных инструментов,2020-01-01,"Сам Карлос Гон утверждает, что покинул Японию, «спасаясь от политического преследования». А подробности обещает сообщить на пресс-конференции на днях.",
https://www.1tv.ru/news/2020-01-01/378327-v_bagdade_vozobnovilis_besporyadki_ryadom_s_posolstvom_ssha,В Багдаде возобновились беспорядки рядом с посольством США,2020-01-01,Беспорядки начались еще перед Новым годом. Так иракцы отреагировали на удар американских ВВС по лагерю шиитской группировки у границы с Сирией.,
https://www.1tv.ru/news/2020-01-01/378326-rossiya_i_belorussiya_dogovorilis_o_prodlenii_kontrakta_na_postavku_gaza_na_god,Россия и Белоруссия договорились о продлении контракта на поставку газа на год,2020-01-01,"Также согласовали цену на топливо, пока что на первые два месяца наступившего года. Объемы для Минска сохранены на уровне 2019.",
https://www.1tv.ru/news/2020-01-01/378325-sayt_novostnogo_agentstva_sputnik_estoniya_nachal_rabotat_v_chrezvychaynom_rezhime,Сайт новостного агентства Sputnik Эстония начал работать в чрезвычайном режиме,2020-01-01,Все из-за угроз уголовного преследования в отношении его сотрудников. Журналисты были вынуждены прекратить трудовые отношения с редакцией.,
https://www.1tv.ru/news/2020-01-01/378334-novyy_god_vstretili_vo_vsem_mire_grandioznymi_salyutami_i_feyerverkami,Новый год встретили во всем мире грандиозными салютами и фейерверками,2020-01-01,"Новый год наступил уже на всей планете. Праздничная эстафета завершилась там же, где и началась, на островах в Тихом океане.",
https://www.1tv.ru/news/2020-01-01/378333-po_vsey_rossii_proshli_prazdnichnye_novogodnie_gulyaniya,По всей России прошли праздничные новогодние гуляния,2020-01-01,"Преодолев 11 часовых поясов, праздник пришел в каждый дом от Дальнего Востока до Калининградской области.",
