url,title,date_extracted,content,category
https://www.1tv.ru/news/2019-01-02/358175-amerikantsa_zaderzhannogo_v_rossii_za_shpionazh_uvolili_iz_armii_za_vorovstvo,"Американца, задержанного в России за шпионаж, уволили из армии за воровство",2019-01-02,"Минздрав: закрыть больничный теперь можно через мессенджер Max
Лечащий врач может дистанционно проверить состояние здоровья пациента.
Сегодня, 13:29",
https://www.1tv.ru/news/time/2019-01-03,Новости рубрики «Информационная программа «Время»» за  3 января 2019 года,2019-01-03,"Выпуск программы «Время» в 21:00 от 03.01.2019
Смотрите в этом выпуске: в Магнитогорске завершена поисково-спасательная операция на месте обрушения подъезда многоэтажки; о трагедии в Магнитогорске вспоминали на богослужении в Успенском соборе Кремля;
03 января 2019, 21:30",time
https://www.1tv.ru/news/2019-01-06/358347-vladimir_putin_v_kanun_rozhdestva_posetil_patsientov_detskogo_hospisa_v_sankt_peterburge,Владимир Путин в канун Рождества посетил пациентов детского хосписа в Санкт-Петербурге,2019-01-06,"Российские силы ПВО за сутки сбили пять крылатых ракет ВСУ «Фламинго»
Также бойцы РФ уничтожили 211 украинских дронов.
Сегодня, 13:54",
https://www.1tv.ru/news/2019-01-06/358349-na_ulitsy_parizha_vyshli_zhenschiny_v_zheltyh_zhiletah_i_s_vozdushnymi_sharami_v_rukah,На улицы Парижа вышли женщины в желтых жилетах и с воздушными шарами в руках,2019-01-06,"В России изменят правила бронирования гостиниц с 1 марта
Так, например, в договоре бронирования вводится обязанность указывать площадь номера.
Сегодня, 14:30",
https://www.1tv.ru/news/2019-01-07/358372-tserkovno_politicheskaya_tseremoniya_na_ukraine_v_sofiyskom_sobore_vystavili_privezennyy_tomos,Церковно-политическая церемония на Украине — в Софийском соборе выставили привезенный томос,2019-01-07,"Выпуск новостей в 15:00 от 12.02.2026
В Русском музее начался финальный этап монтажа шедевра Карла Брюллова
На свое место в Михайловском дворце вернулась картина «Последний день Помпеи». Учитывая гигантские размеры полотна — 6,5 на 4,5 метра, на время работ пришлось закрыть для посетителей сразу несколько залов до следующего вторника.
Сегодня, 15:13",
https://www.1tv.ru/news/2019-01-06/358335-vladimir_putin_priehal_v_odin_iz_detskih_hospisov_peterburga_chtoby_pozdravit_patsientov_s_rozhdestvom,"Владимир Путин приехал в один из детских хосписов Петербурга, чтобы поздравить пациентов с Рождеством",2019-01-06,"Появились кадры с места трагедии на берегу Оби, где под лед провалилась девочка
В СК РФ по Новосибирской области сообщили, что ребенок находился на реке без присмотра взрослых.
12 февраля, 16:43",
https://www.1tv.ru/news/army/2019-01-12,Новости рубрики «Армия» за 12 января 2019 года,2019-01-12,"Выпуск программы «Время» в 21:00 от 12.01.2019
Смотрите в этом выпуске: биатлонисты из Европы нападают на российского чемпиона Александра Логинова; спортсмен из Норвегии руками открыл три контейнера для допинг-тестов; десятимесячный мальчик, спасенный из-под завалов в Магнитогорске, идет на поправку; в Париже в результате взрыва погибли три человека; в Грузии от гриппа H1N1 скончались 15 человек.
12 января 2019, 21:30",army
https://www.1tv.ru/news/2019-01-01/358161-100_let_ispolnyaetsya_so_dnya_rozhdeniya_legendarnogo_pisatelya_i_publitsista_daniila_granina,100 лет исполняется со дня рождения легендарного писателя и публициста Даниила Гранина,2019-01-01,"Выпуск новостей в 18:00 от 12.02.2026
Смотрите в этом выпуске: групповой удар нашей армии по вражеским военным тылам; командный пункт одного из соединений группировки войск «Юг» посетил министр обороны Андрей Белоусов; масштабные учения на полигоне Каспийской флотилии в Дагестане; итоги работы Росимущества Владимир Путин обсудил с главой ведомства Вадимом Яковенко; Куба переживает нефтяную блокаду США.
12 февраля, 18:30",
https://www.1tv.ru/news/2019-01-12/358606-vypusk_novostey_v_12_00_ot_12_01_2019,Выпуск новостей в 12:00 от 12.01.2019,2019-01-12,"Появилось объяснение массового сжигания скота в Омской области
На территории Москаленского района установлен карантин.
12 февраля, 19:19",
https://www.1tv.ru/news/2019-01-07/358369-bogosluzheniya_v_chest_rozhdestva_proshli_v_hrame_hrista_spasitelya_vo_vseh_tserkvyah_v_rossii_i_za_rubezhom,"Богослужения в честь Рождества прошли в Храме Христа Спасителя, во всех церквях в России и за рубежом",2019-01-07,"Выпуск программы «Время» от 12.02.2026
Смотрите в этом выпуске: в Минобороны России подтвердили групповой удар по объектам энергетики, связанным с украинским ВПК; на командном пункте одного из соединений «Южной» группировки войск провел совещание министр обороны; о преступлениях киевского режима против мирного населения говорили на совещании главы Следственного комитета; Владимир Путин встретился с главой Росимущества Вадимом Яковенко.
12 февраля, 22:00",
