url,title,date_extracted,content,category
https://www.1tv.ru/news/2024-01-01/468189-spetsvypusk_novostey_v_19_50_ot_01_01_2024,Спецвыпуск новостей в 19:50 от 01.01.2024,2024-01-01,Смотрите в этом выпуске: президент посетил военный клинический госпиталь имени А.А.Вишневского; данные о ходе специальной военной операции сообщили в Минобороны РФ.,
https://www.1tv.ru/news/2024-01-01/468191-v_rossii_vstretili_novyy_god,В России встретили Новый год,2024-01-01,"В нашей стране 11 часовых поясов, а значит, россияне 11 раз встретили Новый год.",
https://www.1tv.ru/news/2024-01-01/468188-predstaviteli_esche_dvuh_parlamentskih_partiy_podali_dokumenty_na_registratsiyu_v_tsik_dlya_uchastiya_v_vyborah,Представители еще двух парламентских партий подали документы на регистрацию в ЦИК для участия в выборах,2024-01-01,"Документы на регистрацию в Центральную избирательную комиссию сегодня подали лидер ЛДПР Леонид Слуцкий и вице-спикер Госдумы, член партии «Новые люди» Владислав Даванков.",
https://www.1tv.ru/news/2024-01-01/468192-novovvedeniya_kotorye_zatragivayut_interesy_millionov_lyudey_vstupili_v_silu_v_rossii_s_1_yanvarya,"Нововведения, которые затрагивают интересы миллионов людей, вступили в силу в России с 1 января",2024-01-01,"Теперь о том, что изменилось в нашей жизни с первого января. Вырос минимальный размер оплаты труда. От него зависит множество пособий и расчет больничного.",
https://www.1tv.ru/news/2024-01-01/468186-vsu_vypustili_po_donetsku_chetyre_kassetnyh_snaryada_natovskogo_kalibra,ВСУ выпустили по Донецку четыре кассетных снаряда натовского калибра,2024-01-01,Буквально через несколько минут после наступления Нового года киевские боевики атаковали реактивными снарядами и кассетными боеприпасами мирный Донецк.,
https://www.1tv.ru/news/2024-01-01/468187-v_belgorode_ustranyayut_posledstviya_ataki_vsu,В Белгороде устраняют последствия атаки ВСУ,2024-01-01,В связи с новыми обстрелами Донецка можно выделить одно из существенных отличий российских военных от ВСУ.,
https://www.1tv.ru/news/2024-01-01/468193-vo_lvove_v_rezultate_vzryvov_unichtozhen_muzey_natsionalista_romana_shuhevicha,Во Львове в результате взрывов уничтожен музей националиста Романа Шухевича,2024-01-01,"Особое сожаление мэра Львова вызвал тот факт, что все случилось в день рождения другого видного украинского националиста, Степана Бандеры.",
https://www.1tv.ru/news/2024-01-01/468185-vs_rf_nanesli_udary_po_aerodromam_na_kotoryh_bazirovalis_samolety_nositeli_krylatyh_raket_storm_shadow,"ВС РФ нанесли удары по аэродромам, на которых базировались самолеты-носители крылатых ракет Storm Shadow",2024-01-01,Наши системы ПВО сбили украинский истребитель Су -27. За сутки по всей линии фронта противник потерял свыше 650 человек.,
https://www.1tv.ru/news/2024-01-01/468194-voennosluzhaschie_rasskazali_o_svoih_vpechatleniyah_ot_obscheniya_s_prezidentom,Военнослужащие рассказали о своих впечатлениях от общения с президентом,2024-01-01,Вот что рассказали о своих впечатлениях от общения с главой государства сами военнослужащие.,
https://www.1tv.ru/news/2024-01-01/468190-prezident_prinyal_v_novo_ogareve_uchastnikov_spetsoperatsii_predstaviteley_raznyh_rodov_voysk,Президент принял в Ново-Огареве участников спецоперации — представителей разных родов войск,2024-01-01,"Для неформального общения с главой государства собрались представители разных видов вооруженных сил — мотострелки, морпехи, десантники, спецназовцы, летчики, моряки, танкисты.",
